-0.1292,-0.009,0,0,25.1237,2.02343,55.2243,7.83548,84.3988,18.1081,31.1313,31.1276,228.88,15.232,141.518,5.97505,926.162,1129,3.56287,12.5382
-0.1311,-0.009,0,0,24.9051,2.0316,54.9946,7.90928,84.1391,18.2752,31.1366,31.1321,225.595,15.456,142.089,5.94508,926.733,1129.04,3.47386,12.9666
-0.133,-0.01,0,0,24.8178,2.04883,54.896,7.99326,84.0099,18.4541,31.1391,31.1356,222.397,15.68,142.67,5.91299,927.313,1129.08,3.8913,13.1993
-0.1349,-0.01,0,0,24.7303,2.06309,54.797,8.07536,83.8799,18.6326,31.1433,31.1394,219.292,15.904,143.26,5.87817,927.904,1129.12,3.82894,13.4095
-0.1368,-0.01,0,0,24.522,2.06517,54.5795,8.13243,83.6372,18.7679,31.148,31.1437,216.276,16.128,143.739,5.85033,928.382,1129.15,3.79898,13.4027
-0.1388,-0.01,0,0,24.6922,2.10455,54.7355,8.25561,83.7548,19.0102,31.1511,31.1474,213.338,16.352,144.468,5.80756,929.111,1129.2,4.22313,13.6292
-0.1406,-0.01,0,0,24.3396,2.09831,54.3733,8.30613,83.3666,19.1414,31.1577,31.1525,210.49,16.576,144.962,5.77581,929.605,1129.23,4.12908,13.8539
-0.1425,-0.01,0,0,24.5193,2.1404,54.5384,8.43487,83.492,19.3934,31.161,31.1568,213.403,16.352,145.717,5.72838,930.359,1129.29,4.06564,14.2624
-0.1406,-0.01,0,0,24.3107,2.15091,54.3174,8.51876,83.2374,19.5816,31.1671,31.1619,210.554,16.576,146.355,5.68885,930.997,1129.33,3.97836,14.4872
-0.1425,-0.011,0,0,24.2425,2.17042,54.2366,8.61273,83.1225,19.7814,31.1702,31.1661,207.774,16.8,147.003,5.64953,931.644,1129.38,3.92017,14.6905
-0.1443,-0.011,0,0,24.1725,2.18679,54.1538,8.70444,83.0053,19.9803,31.1752,31.1706,205.07,17.024,147.659,5.61015,932.3,1129.42,3.91766,14.6983
-0.1463,-0.012,0,0,24.1022,2.20318,54.0707,8.79725,82.8872,20.1818,31.1783,31.1745,202.432,17.248,148.324,5.56988,932.965,1129.47,4.27859,14.9172
